SR,Township,Village,Village_MM,Location,Locals_Used_ENG,Locals_Used_MM
17369,Sagaing,Homalin,Swei Taw Kone,စွယ်တော်ကုန်း,",",0,0
17370,Sagaing,Homalin,Tha Pyay Kone,သပြေကုန်း,"25.2866897583008,95.2196884155273",0,0
17371,Sagaing,Homalin,Thar Yar Kone,သာယာကုန်း,"25.3038866774,95.2540524936",0,0
17372,Sagaing,Homalin,Ywar Thit,ရွာသစ်,",",0,0
17373,Sagaing,Homalin,Htein Kin,ထိန်ကင်း,"24.982780456543,94.9500427246094",0,0
17374,Sagaing,Homalin,Htein Kin Ywar Thit,ထိန်ကင်းရွာသစ်,"24.9848499298096,94.9442977905273",0,0
17375,Sagaing,Homalin,Lan Lin,လမ်လင်း,",",0,0
17376,Sagaing,Homalin,Mar Lar,မာလာ,"24.9673404693604,94.9405670166016",0,0
17377,Sagaing,Homalin,Maw Khon,မော်ခုံ,"24.9910106658936,94.8837509155273",0,0
17378,Sagaing,Homalin,San Kyein,ဆန်ကျိန်း,"24.9631759281,94.9261504946",0,0
17379,Sagaing,Homalin,Tee Hnon,တီးနှုန်,",",0,0
17380,Sagaing,Homalin,Htein Kone,ထိန်ကုန်း,"24.8392391204834,95.2941970825195",0,0
17381,Sagaing,Homalin,Hway Hpa Lar,ဟွေဖလား,"24.9133605957031,95.3454666137695",0,0
17382,Sagaing,Homalin,Nan Khan Si,နန်းခမ်းစီ,"24.9009609222412,95.3021087646484",0,0
17383,Sagaing,Homalin,Htein Ku,ထိန်ကူး,"24.3786792755127,94.6709136962891",0,0
17384,Sagaing,Homalin,Taung Taw,တောင်တော,"24.4000091552734,94.689208984375",0,0
17385,Sagaing,Homalin,Hton Mar Be,ထုံမာဘဲ,"24.8151302337646,94.9225463867188",0,0
17386,Sagaing,Homalin,Hu Laung,ဟူလောင်,"24.8142604827881,94.8765869140625",0,0
17387,Sagaing,Homalin,Laing Ma san,လိုင်မဆန်,"24.811083673,94.9006114297",0,0
17388,Sagaing,Homalin,Htwet Wa,ထွက်ဝ,"25.3519897460938,95.2793273925781",0,0
17389,Sagaing,Homalin,Kant Kaw Taw,ကန့်ကော်တော,"25.4030799865723,95.2306365966797",0,0
17390,Sagaing,Homalin,Nan Taung Kyin,နန်တောင်ကျင်,",",0,0
17391,Sagaing,Homalin,Nan Tha Lin,နန်းသလင်,"25.392879486084,95.2673797607422",0,0
17392,Sagaing,Homalin,Naung Kant Lant,​နောင်ကန့်လန့်,"25.40000849653,95.22656854719",0,0
17393,Sagaing,Homalin,Nyaung Kone,ညောင်ကုန်း,"25.3699703216553,95.2738876342773",0,0
17394,Sagaing,Homalin,Sar Mi,ဆာမိ,"25.373649597168,95.2690734863281",0,0
17395,Sagaing,Homalin,Sun Ma Lin Hpai,စွန်မလင်ဖိုင်,",",0,0
17396,Sagaing,Homalin,Ton Lon,တုံလုံ,"25.3627796173096,95.2996063232422",0,0
17397,Sagaing,Homalin,Kaw Yar,ကောယား,"24.9949703216553,95.001220703125",0,0
17398,Sagaing,Homalin,Khaw Kyu Wa,ခေါ်ကြူဝ,"24.9727191925049,94.9869766235352",0,0
17399,Sagaing,Homalin,Ma Gyi Kone,မကျည်းကုန်း,"24.9782905578613,95.0151824951172",0,0
17400,Sagaing,Homalin,Pin Pha Nu,ပင်းဖနု,"25.034309387207,94.9948272705078",0,0
17401,Sagaing,Homalin,San Kat,စံကပ်,"24.9510307312012,94.9918823242188",0,0
17402,Sagaing,Homalin,Toke Long,တုတ်လုံ,"24.9548397064209,95.0156707763672",0,0
17403,Sagaing,Homalin,Ton Mar He,တုံမာဟဲ,"24.9775199890137,95.027946472168",0,0
17404,Sagaing,Homalin,Ket Thar,ကက်သာ,"24.8534107208252,94.9106292724609",0,0
17405,Sagaing,Homalin,Naung Ma Khan,နောင်မခန်,"24.8401298522949,94.8703536987305",0,0
17406,Sagaing,Homalin,San Pya,စံပြ,",",0,0
17407,Sagaing,Homalin,Swei Kyar Paw,ဆွယ်ကြာပေါ်,",",0,0
17408,Sagaing,Homalin,Tar Ma San,တာမဆန်,",",0,0
17409,Sagaing,Homalin,Tar Maung,တာမောင်,",",0,0
17410,Sagaing,Homalin,Htwet Wa,ထွက်ဝ,"24.8185901641846,94.8217010498047",0,0
17411,Sagaing,Homalin,Kha Taung Pwint,ခတောင်းပွင့်,"24.839879989624,94.8190994262695",0,0
17412,Sagaing,Homalin,Par Wei,ပါဝယ်,"24.8344593048096,94.8247604370117",0,0
17413,Sagaing,Homalin,Tat Kone,တပ်ကုန်း,"24.8118495941162,94.827522277832",0,0
17414,Sagaing,Homalin,Khaung Khan,ခေါင်ခန်း,"24.9111595153809,94.8989562988281",0,0
17415,Sagaing,Homalin,Khaung Khan Kyun,ခေါင်းခန်းကျွန်း,"24.9460906982422,94.9269638061523",0,0
17416,Sagaing,Homalin,Nar Hnone,နားနှုန်း,"24.8811092376709,94.8827514648438",0,0
17417,Sagaing,Homalin,Nar Thea,နားသဲ,"24.8983306884766,94.8892517089844",0,0
17418,Sagaing,Homalin,Par Ma Lon,ပါမလုံ,"24.8889808654785,94.884033203125",0,0
17419,Sagaing,Homalin,Tar Pa Daung,တာပဒေါင်း,"24.9070205688477,94.8921813964844",0,0
17420,Sagaing,Homalin,Kho Taung,ခိုတောင်း,"24.7223491668701,94.863037109375",0,0
17421,Sagaing,Homalin,Yae Le,ရေလဲ,"24.7465705871582,94.8672027587891",0,0
17422,Sagaing,Homalin,Kan Kyaw Ya,ကန်ကျော်ရ,"24.6984996795654,95.193717956543",0,0
17423,Sagaing,Homalin,Khon Tan Gyi,ခုန်တမ်းကြီး,"24.7094497680664,95.1700134277344",0,0
17424,Sagaing,Homalin,Man Maw,မန်မော်,"24.6717796325684,95.2273101806641",0,0
17425,Sagaing,Homalin,Ton Baw Di,တုန်ဗောဓိ,"24.6729507446289,95.2387313842773",0,0
17426,Sagaing,Homalin,Ton Ma Kyaing,တုန်မကျိုင်း,"24.6364593505859,95.2573928833008",0,0
17427,Sagaing,Homalin,Aung Thar Nyein,အောင်သာငြိမ်း,"24.828950881958,95.0660095214844",0,0
17428,Sagaing,Homalin,He Khan,ဟဲခမ်း,"24.8389492034912,95.0424270629883",0,0
17429,Sagaing,Homalin,Kun Taung,ကွန်းတောင်း,"24.866569519043,95.0239181518555",0,0
17430,Sagaing,Homalin,Kyet Shar Sun,ကြက်ရှာစွန်း,"24.8493194580078,95.024772644043",0,0
17431,Sagaing,Homalin,Myauk Kone,မြောက်ကုန်း,"24.8532791137695,94.9931793212891",0,0
17432,Sagaing,Homalin,Khon Tan,ခုံတမ်း,"24.7397899627686,95.3337326049805",0,0
17433,Sagaing,Homalin,Kyauk Kone,ကျောက်ကုန်း,"24.7494697570801,95.3425598144531",Kyaung Kone,ကျောင်းကုန်း
17434,Sagaing,Homalin,Nan Hton Tun,နန်ထုံတွန်,"24.7560005187988,95.3345489501953",0,0
17435,Sagaing,Homalin,Nan Yin Pauk,နန်ရင်းပေါက်,"24.7446002960205,95.3406677246094",0,0
17436,Sagaing,Homalin,Inn Gyin Maw,အင်းကြင်းမော်,"24.4206104278564,94.7317428588867",0,0
17437,Sagaing,Homalin,Kyun Kone,ကျွန်းကုန်း,"24.404369354248,94.7615814208984",0,0
17438,Sagaing,Homalin,Let Pan Thar,လက်ပန်သာ,"24.3959693908691,94.7702026367188",0,0
17439,Sagaing,Homalin,Ma Naw Thar,မနော်သာ,"24.4125194549561,94.7494583129883",0,0
17440,Sagaing,Homalin,Khe Nan,ခဲနန်း,"24.8401298522949,95.2634735107422",0,0
17441,Sagaing,Homalin,Laung Hpaung,လောင်ဖောင်,"24.8455104827881,95.2337493896484",0,0
17442,Sagaing,Homalin,Lwin U,လွင်ဦး,",",0,0
17443,Sagaing,Homalin,Naung Khe,နောင်ခဲ,"24.8369998931885,95.1944885253906",0,0
17444,Sagaing,Homalin,Naung Pat,နောင်ပတ်,"24.8171291351318,95.2373199462891",0,0
17445,Sagaing,Homalin,Khar Nan,ခါနန်,",",0,0
17446,Sagaing,Homalin,Kyaing Kyaing,ကျိုင်းကျိုင်း,",",0,0
17447,Sagaing,Homalin,Laung Min,လောင်းမင်း,"24.7167797088623,94.7447204589844",0,0
17448,Sagaing,Homalin,Myay Hngar,မြေငှါး,",",0,0
17449,Sagaing,Homalin,Nyaung Pin Thar,ညောင်ပင်သာ,",",0,0
17450,Sagaing,Homalin,Sar Hpar,ဆာဖာ,",",0,0
17451,Sagaing,Homalin,Shwe Pyi Aye,ရွှေပြည်အေး,"24.6856307983398,94.7303237915039",0,0
17452,Sagaing,Homalin,Ma Lin,မလင်း,"25.4874401092529,95.3832321166992",0,0
17453,Sagaing,Homalin,Tha Yet Kone,သရက်ကုန်း,"25.4392604827881,95.380256652832",0,0
17454,Sagaing,Homalin,To War,တိုဝါ,"25.4584503173828,95.3791732788086",0,0
17455,Sagaing,Homalin,Ton Ma Law,တုံမလော,"25.4382858276367,95.380485534668",0,0
17456,Sagaing,Homalin,Ah Htet Taung Paw,အထက်တောင်ပေါ်,"24.8229007720947,95.3014068603516",0,0
17457,Sagaing,Homalin,Auk Taung Paw,အောက်တောင်ပေါ်,"24.825740814209,95.2953033447266",0,0
17458,Sagaing,Homalin,Hman Kin,မှန်ကင်း,",",0,0
17459,Sagaing,Homalin,Kyoet Pin,ကြို့ပင်,"24.83962059021,95.3014831542969",0,0
17460,Sagaing,Homalin,Maing Kaing,မိုင်းကိုင်း,"24.8096199035645,95.2592468261719",0,0
17461,Sagaing,Homalin,Nan Taw,နန်တော,"24.8089809417725,95.2836227416992",0,0
17462,Sagaing,Homalin,Naung Moe,နောင်မိုး,"24.771879196167,95.2774276733398",0,0
17463,Sagaing,Homalin,Naung Thea,နောင်သဲ,"24.7828598022461,95.2551803588867",0,0
17464,Sagaing,Homalin,Tha Pyay Kone,သပြေကုန်း,",",0,0
17465,Sagaing,Homalin,Thet Kei Taung,သက္ကယ်တောင်,"24.8015193939209,95.2964706420898",0,0
17466,Sagaing,Homalin,Maing Taung (Chin),မိုင်းတောင်း (ချင်း),"25.1713790893555,95.0100936889648",0,0
17467,Sagaing,Homalin,Maing Taung (Shan),မိုင်းတောင်း (ရှမ်း),"25.1704502105713,95.0626220703125",0,0
17468,Sagaing,Homalin,Tee Dat,တီးဒပ်,"25.156099319458,95.0078964233398",0,0
17469,Sagaing,Homalin,Tee Sun Hpai,တီးဆွန်ဖိုင်,"25.1523494720459,95.0649871826172",0,0
17470,Sagaing,Homalin,Khon Tan,ခုန်တမ်း,"24.7903003692627,95.1001892089844",0,0
17471,Sagaing,Homalin,Khon Thar,ခုန်သာ,"24.7596302032471,95.1305770874023",0,0
17472,Sagaing,Homalin,Man Hon,မန်ဟုန်,"24.7690505981445,95.1273803710938",0,0
17473,Sagaing,Homalin,Nan Kaung Kaung,နန်ကောင်ကောင်း,"24.782039642334,95.1183700561523",0,0
17474,Sagaing,Homalin,Nar Maw,နားမော်,"24.801570892334,95.0999069213867",0,0
17475,Sagaing,Homalin,Taw Si,တော်စီ,"24.7352905273438,95.1326065063477",0,0
17476,Sagaing,Homalin,Man Nu,မန်နူး,",",0,0
17477,Sagaing,Homalin,Man Sein,မန်စိမ်း,"25.2009906768799,95.961181640625",0,0
17478,Sagaing,Homalin,Nan Ka Tet,နန်းကတက်,",",0,0
17479,Sagaing,Homalin,Nar Nit,နားနစ်,"25.1222305297852,96.0071029663086",0,0
17480,Sagaing,Homalin,Pet Ka Lar,ပက္ကလာ,"25.1092300415039,96.0242462158203",0,0
17481,Sagaing,Homalin,Htan Ta Pin,ထန်းတပင်,"24.489330291748,95.1876525878906",0,0
17482,Sagaing,Homalin,Koe Htaung,ကိုးထောင်,"24.477970123291,95.1855392456055",0,0
17483,Sagaing,Homalin,Man Thet,မန်သက်,"24.5101699829102,95.183708190918",0,0
17484,Sagaing,Homalin,Sin Nar Maung,ဆင်နာမောင်း,"24.4794807434082,95.2148666381836",0,0
17485,Sagaing,Homalin,Mar Lon,မာလုံ,"24.8439903259277,95.1303329467773",0,0
17486,Sagaing,Homalin,Maw Sein,မော်စိမ်,"24.8455696105957,95.1505966186523",0,0
17487,Sagaing,Homalin,Moe Lin,မိုးလင်း,"24.8636093139648,95.111930847168",0,0
17488,Sagaing,Homalin,Ba Maw,ဗမော်,",",0,0
17489,Sagaing,Homalin,Chaung Son,ချောင်းဆုံ,"25.0640602111816,95.0825271606445",0,0
17490,Sagaing,Homalin,Htwet Wa,ထွက်ဝ,"25.0732593536377,95.0184326171875",0,0
17491,Sagaing,Homalin,Lwei Pu Kaw,လွယ်ပူကော်,",",0,0
17492,Sagaing,Homalin,Man Maw,မန်မော်,"25.0646800994873,95.0597076416016",0,0
17493,Sagaing,Homalin,Maung Khan,မောင်းခမ်း,"25.0769290924072,95.0336837768555",0,0
17494,Sagaing,Homalin,Nar Pan kyaw,နားပန်းကျော်,",",0,0
17495,Sagaing,Homalin,Nwe Naing,နွယ်နိုင်း,"25.0821990966797,95.0407867431641",0,0
17496,Sagaing,Homalin,Ohn Pin Kone,အုန်းပင်ကုန်း,"25.0685005187988,95.0119705200195",0,0
17497,Sagaing,Homalin,Pa Daung,ပဒေါင်,"25.0945796966553,95.0537414550781",0,0
17498,Sagaing,Homalin,Pin Ma Khaw,ပင်းမခေါ်,",",0,0
17499,Sagaing,Homalin,Tha Yet Chan,သရက်ခြံ,",",0,0
17500,Sagaing,Homalin,Let Pan Thar,လက်ပန်သာ,"24.7725696563721,94.9032135009766",0,0
17501,Sagaing,Homalin,Mya Thar Yar,မြသာယာ,"24.7695999145508,94.884651184082",0,0
17502,Sagaing,Homalin,Myin Thar,မြင်သာ,"24.7603492736816,94.8916397094727",0,0
17503,Sagaing,Homalin,Ngoe Pin,ငိုးပင်း,"24.7567596435547,94.8827896118164",0,0
17504,Sagaing,Homalin,Mei Nei,မယ်နယ်,"24.5912799835205,94.7400131225586",0,0
17505,Sagaing,Homalin,Nan Khan,နန်းခမ်း,"24.5883502960205,94.7585906982422",0,0
17506,Sagaing,Homalin,Oke Kan,ဥက္ကံ,"24.6173801422119,94.6957092285156",0,0
17507,Sagaing,Homalin,Ywar Thar,ရွာသာ,"24.603099822998,94.6876373291016",0,0
17508,Sagaing,Homalin,Nan Sa Hpi,နန်းစဖီ,"25.3613796234131,95.3435821533203",0,0
17509,Sagaing,Homalin,Swei Khaw Ngaw,စွယ်ခေါငေါ,"25.3712100982666,95.361701965332",0,0
17510,Sagaing,Homalin,Nan Tha Nyit,နန်းသညစ်,"24.4446792602539,94.7145690917969",0,0
17511,Sagaing,Homalin,Thit Seint Kone,သစ်ဆိမ့်ကုန်း,"24.4573422047,94.7290088934",0,0
17512,Sagaing,Homalin,Aik Khwe,အိုက်ခွဲ,"24.6985702514648,95.1465606689453",0,0
17513,Sagaing,Homalin,Nan Hpei,နန်ဖါယ်,"24.6803894042969,95.1877365112305",0,0
17514,Sagaing,Homalin,Nant Chaw,နန့်ချော,",",0,0
17515,Sagaing,Homalin,Pin Khoke,ပင်ခုတ်,"24.6620292663574,95.161491394043",0,0
17516,Sagaing,Homalin,Ton Khaw,တုန်ခေါ်,"24.6880302429199,95.1748428344727",0,0
17517,Sagaing,Homalin,Nant Thar,နန့်သာ,"24.9808006286621,95.4813537597656",0,0
17518,Sagaing,Homalin,Tin Chei,တင်းချယ်,"24.956449508667,95.4372634887695",0,0
17519,Sagaing,Homalin,Ton Ma Nan,တုန်မနန်း,"24.9400997161865,95.4991836547852",0,0
17520,Sagaing,Homalin,Ton Ma Tet,တုန်မတက်,"24.9458808898926,95.4868011474609",0,0
17521,Sagaing,Homalin,Ton Sa Kar,တုန်စကား,"24.9203395843506,95.5385513305664",0,0
17522,Sagaing,Homalin,Bon Si,ဘုံစီ,"24.649959564209,94.9507675170898",0,0
17523,Sagaing,Homalin,Hway Inn,ဟွေအင်း,"24.5898208618164,95.0092697143555",0,0
17524,Sagaing,Homalin,Met Ka Let,မက္ကလက်,"24.6218109130859,94.9906997680664",0,0
17525,Sagaing,Homalin,Mo Tauk,မိုတောက်,"24.5719890594482,95.0468521118164",0,0
17526,Sagaing,Homalin,Nat Nan,နတ်နန်း,"24.5832405090332,94.9909896850586",0,0
17527,Sagaing,Homalin,Naung Khon,နောင်ခွန်,",",0,0
17528,Sagaing,Homalin,Pin Hpar Hpar,ပင်းဖာဖာ,"24.5845508575439,95.0308837890625",0,0
17529,Sagaing,Homalin,Lel U,လယ်ဦး,",",0,0
17530,Sagaing,Homalin,Man Hu Nar,မန်ဟူးနား,",",0,0
17531,Sagaing,Homalin,Nan Pat Kar,နန်ပတ်ကား,"24.6958694458008,95.0845718383789",0,0
17532,Sagaing,Homalin,Nar None Ywar Haung,နားနုံးရွာဟောင်း,",",0,0
17533,Sagaing,Homalin,Naung Hpar Mu,နောင်ဖာမူ,"24.6238193511963,95.1039733886719",0,0
17534,Sagaing,Homalin,Nei Sat,နယ်စပ်,"24.7052707672119,95.0815811157227",0,0
17535,Sagaing,Homalin,Pay Kone,ပေကုန်း,"24.5490703582764,95.1524429321289",0,0
17536,Sagaing,Homalin,Pin Thar,ပင်သာ,"24.6137504577637,95.1210479736328",0,0
17537,Sagaing,Homalin,Tar Pan,တာပန်,",",0,0
17538,Sagaing,Homalin,Tar Pan Ywar Thit,တာပန်ရွာသစ်,",",0,0
17539,Sagaing,Homalin,Tat Kone,တပ်ကုန်း,"24.5990505218506,95.1310729980469",0,0
17540,Sagaing,Homalin,Taung Chay Yin,တောင်ခြေရင်း,"24.685920715332,95.0978469848633",0,0
17541,Sagaing,Homalin,Tet Khat,တက်ခက်,"24.5995807647705,95.1311874389648",0,0
17542,Sagaing,Homalin,Ywar Ma,ရွာမ,",",0,0
17543,Sagaing,Homalin,Khauk Ngoe,ခေါက်ငိုး,"24.7982902526855,95.2012634277344",0,0
17544,Sagaing,Homalin,Naung Khan,နောင်ခမ်း,"24.8114395141602,95.2376708984375",0,0
17545,Sagaing,Homalin,Naung Kin Nar,နောင်ကင်းနား,"24.4777297973633,94.7080993652344",0,0
17546,Sagaing,Homalin,Nar Nauk,နားနောက်,",",0,0
17547,Sagaing,Homalin,Naung Lun,နောင်လွန်,"24.8680992126465,94.978889465332",0,0
17548,Sagaing,Homalin,Naung Moe,နောင်မိုး,"24.9065494537354,95.3169326782227",0,0
17549,Sagaing,Homalin,Tin Kyit,တင်းကျစ်,"24.8969593048096,95.301872253418",0,0
17550,Sagaing,Homalin,Hpaing Kun,ဖိုင်ကွန်,"25.2370204925537,95.1164932250977",0,0
17551,Sagaing,Homalin,Man Hpar,မန်ဖာ,"25.2636299133301,95.1033935546875",0,0
17552,Sagaing,Homalin,Naung Pin,နောင်ပင်,",",0,0
17553,Sagaing,Homalin,Naung Pin Lay,နောင်ပင်လေး,"25.2542495727539,95.099967956543",0,0
17554,Sagaing,Homalin,Saw Pa Ka,ဆောပက,"25.2953701019287,95.1246719360352",0,0
17555,Sagaing,Homalin,Su Taung Kone,ဆုတောင်းကုန်း,"25.3349704742432,95.1316909790039",0,0
17556,Sagaing,Homalin,Tar Na Yon,တာနယုန်,"25.3207702636719,95.1316070556641",0,0
17557,Sagaing,Homalin,Myauk Ywar,မြောက်ရွာ,"24.786340713501,95.0740966796875",0,0
17558,Sagaing,Homalin,Nan Sa Kar,နန်းစကား,"24.811580657959,95.0975494384766",0,0
17559,Sagaing,Homalin,Naung Po Aung,နောင်ပိုအောင်,"24.8091506958008,95.0713729858398",0,0
17560,Sagaing,Homalin,Pauk Pin,ပေါက်ပင်,"24.8142108917236,95.0816268920898",0,0
17561,Sagaing,Homalin,Thar Si,သာစည်,",",0,0
17562,Sagaing,Homalin,Yae Kan,ရေကန်,"24.7897491455078,95.0750579833984",0,0
17563,Sagaing,Homalin,Zay Di Kone,စေတီကုန်း,"24.7834205627441,95.0851287841797",0,0
17564,Sagaing,Homalin,Mei Za Li,မယ်ဇလီ,"24.7349300384521,94.8251800537109",0,0
17565,Sagaing,Homalin,Naung San Kyin,နောင်ဆန်းကျင်,"24.7315902709961,94.7912826538086",0,0
17566,Sagaing,Homalin,Zee Min thar,ဇီးမင်သာ,"24.7348403930664,94.8058624267578",0,0
17567,Sagaing,Homalin,Naung Sut Khar,နောင်ဆွတ်ခါး,"24.4336109161377,94.7122802734375",0,0
17568,Sagaing,Homalin,Tha Hpan Seik,သဖန်းဆိပ်,"24.4272003173828,94.7256011962891",0,0
17569,Sagaing,Homalin,Wea Daunt,ဝဲဒေါင့်,"24.4213104248047,94.7170028686523",0,0
17570,Sagaing,Homalin,Naung Taw,နောင်တော,"24.8321495056152,95.1213912963867",0,0
17571,Sagaing,Homalin,Ton Khan,တုန်ခံ,"24.8402805328369,95.1352767944336",0,0
17572,Sagaing,Homalin,Hue Laung,ဟူးလောင်,"25.1707000732422,95.0737228393555",0,0
17573,Sagaing,Homalin,Naung Yin,နောင်ရင်း,"25.1592597961426,95.0732727050781",0,0
17574,Sagaing,Homalin,Let Pan Thar,လက်ပန်သာ,"24.8274402618408,95.4408416748047",0,0
17575,Sagaing,Homalin,Mei Za Li Kone,မယ်ဇလီကုန်း,"24.8189792633057,95.4301834106445",0,0
17576,Sagaing,Homalin,Nyaung Kone (Haung),ညောင်ကုန်း (ဟောင်း),"24.8146190643311,95.4375762939453",0,0
17577,Sagaing,Homalin,Nyaung Kone (Thit),ညောင်ကုန်း (သစ်),"24.795129776001,95.4233627319336",0,0
17578,Sagaing,Homalin,Hman Pin,မှန်ပင်,"24.8643608093262,94.9387130737305",0,0
17579,Sagaing,Homalin,Kyun,ကျွန်း,"24.8521995544434,94.9529037475586",0,0
17580,Sagaing,Homalin,Nyaung Pin Thar,ညောင်ပင်သာ,"24.8455505371094,94.9597320556641",0,0
17581,Sagaing,Homalin,Taung Kone Thar,တောင်ကုန်းသာ,"24.8674297332764,94.9521636962891",0,0
17582,Sagaing,Homalin,Yae Le,ရေလဲ,"24.8564796447754,94.9529800415039",0,0
17583,Sagaing,Homalin,Oe Bo Ka Tauk,အိုးဘိုကတောက်,"24.5121593475342,94.7117385864258",0,0
17584,Sagaing,Homalin,Saik Kun,ဆိုက်ကွန်,"24.5237197875977,94.7023162841797",0,0
